id,x,y,lon,lat,source_type
317,588718.8354042887,2325572.0964992973,105.8537903,21.0287988,road_network_node
318,588224.788179929,2325435.167390455,105.8490292,21.027585500000004,road_network_node
319,588881.6508451883,2325206.7871624,105.8553382,21.0254905,road_network_node
320,588953.8069167433,2325437.0011992455,105.8560444,21.027566900000007,road_network_node
321,588466.5401748146,2325945.71823783,105.8513817,21.0321865,road_network_node
322,588021.7559138272,2326686.7370499466,105.8471394,21.038902700000005,road_network_node
323,588459.4346824236,2326459.6151161143,105.8513397,21.036829699999995,road_network_node
324,588722.1974776993,2325473.9143370446,105.8538176,21.0279116,road_network_node
325,589136.4417010671,2325293.2378811715,105.8577944,21.026259200000002,road_network_node
326,588972.4456994226,2325670.4151791553,105.8562358,21.0296748,road_network_node
327,588009.7276389586,2326192.3855310488,105.8469984,21.03443700000001,road_network_node
328,587988.8192945564,2325884.901462089,105.8467815,21.03165999999999,road_network_node
329,588674.641358274,2325835.878277812,105.8533786,21.031184099999994,road_network_node
330,588618.3122958696,2325227.8699548873,105.8528053,21.025693699999994,road_network_node
331,588942.2160153157,2325352.3864003704,105.8559285,21.02680299999999,road_network_node
332,588526.6674769341,2325914.504739087,105.8519587,21.0319016,road_network_node
333,587600.7589438789,2325563.841836517,105.8430309,21.028777900000005,road_network_node
334,588495.4661100328,2325399.2083307123,105.851632,21.0272476,road_network_node
335,588890.0926166892,2325204.2423427855,105.85541930000001,21.025467099999993,road_network_node
336,588448.525738156,2325736.249623441,105.8511976,21.0302949,road_network_node
337,588528.4900679111,2325255.504571967,105.8519424,21.0259477,road_network_node
338,588461.4860371822,2325498.1901583704,105.8513101,21.0281435,road_network_node
339,588319.4065321247,2326577.235810634,105.8499982,21.037899100000008,road_network_node
340,587933.5667658191,2326517.8281451124,105.8462821,21.037380900000006,road_network_node
341,588048.4574498277,2326184.5221301136,105.8473707,21.034364099999998,road_network_node
342,588485.7575112482,2326683.3403000645,105.8516045,21.038849699999997,highway:bus_stop
343,588962.7676260818,2325467.5098989215,105.85613220000002,21.027842099999997,road_network_node
344,588970.0864894299,2325465.047651691,105.85620250000001,21.027819500000007,road_network_node
345,588120.1560329838,2326128.5087168273,105.8480578,21.03385460000001,road_network_node
346,588999.7822956808,2325584.1274643354,105.8564944,21.0288939,road_network_node
347,588082.462146037,2326538.0436388864,105.847716,21.037556400000003,road_network_node
348,588360.5903941381,2325579.9359986717,105.8503434,21.028886899999993,road_network_node
349,587832.0769131681,2326723.2093107556,105.8453159,21.039241299999993,road_network_node
350,588283.3016607238,2326408.3810569383,105.8496421,21.036375299999992,road_network_node
351,588813.6572415201,2325406.1882153708,105.8546942,21.027295299999995,road_network_node
352,588027.2586966805,2326687.60747075,105.8471924,21.0389103,road_network_node
353,588196.2773062814,2325657.061626916,105.84876620000001,21.0295916,road_network_node
354,588978.4486565336,2325341.6781422556,105.8562766,21.0267045,highway:bus_stop
355,588861.9232593535,2325172.424353407,105.8551466,21.025181,road_network_node
356,588468.4736876,2325610.4402707727,105.85138310000002,21.0291573,road_network_node
357,587881.4945336045,2326278.7374320026,105.8457688,21.0352233,road_network_node
